/mnt/blob/datasets/data/ucf101/videos/PlayingCello/v_PlayingCello_g13_c03.avi 58
/mnt/blob/datasets/data/ucf101/videos/Nunchucks/v_Nunchucks_g10_c04.avi 55
/mnt/blob/datasets/data/ucf101/videos/CuttingInKitchen/v_CuttingInKitchen_g22_c03.avi 24
/mnt/blob/datasets/data/ucf101/videos/PommelHorse/v_PommelHorse_g08_c04.avi 68
/mnt/blob/datasets/data/ucf101/videos/Lunges/v_Lunges_g16_c04.avi 51
/mnt/blob/datasets/data/ucf101/videos/Biking/v_Biking_g19_c03.avi 10
/mnt/blob/datasets/data/ucf101/videos/HandstandPushups/v_HandStandPushups_g25_c02.avi 36
/mnt/blob/datasets/data/ucf101/videos/TableTennisShot/v_TableTennisShot_g21_c03.avi 89
/mnt/blob/datasets/data/ucf101/videos/Skiing/v_Skiing_g15_c03.avi 80
/mnt/blob/datasets/data/ucf101/videos/SoccerJuggling/v_SoccerJuggling_g20_c01.avi 83
/mnt/blob/datasets/data/ucf101/videos/GolfSwing/v_GolfSwing_g08_c03.avi 32
/mnt/blob/datasets/data/ucf101/videos/UnevenBars/v_UnevenBars_g19_c03.avi 95
/mnt/blob/datasets/data/ucf101/videos/HorseRiding/v_HorseRiding_g25_c02.avi 41
/mnt/blob/datasets/data/ucf101/videos/Swing/v_Swing_g16_c02.avi 88
/mnt/blob/datasets/data/ucf101/videos/TennisSwing/v_TennisSwing_g08_c06.avi 91
/mnt/blob/datasets/data/ucf101/videos/BandMarching/v_BandMarching_g20_c01.avi 5
/mnt/blob/datasets/data/ucf101/videos/Bowling/v_Bowling_g22_c03.avi 15
/mnt/blob/datasets/data/ucf101/videos/PlayingDaf/v_PlayingDaf_g12_c03.avi 59
/mnt/blob/datasets/data/ucf101/videos/Archery/v_Archery_g08_c04.avi 2
/mnt/blob/datasets/data/ucf101/videos/Biking/v_Biking_g20_c05.avi 10
/mnt/blob/datasets/data/ucf101/videos/HeadMassage/v_HeadMassage_g16_c03.avi 38
/mnt/blob/datasets/data/ucf101/videos/SoccerJuggling/v_SoccerJuggling_g11_c03.avi 83
/mnt/blob/datasets/data/ucf101/videos/HandstandWalking/v_HandstandWalking_g12_c04.avi 37
/mnt/blob/datasets/data/ucf101/videos/PlayingDhol/v_PlayingDhol_g08_c06.avi 60
/mnt/blob/datasets/data/ucf101/videos/Skiing/v_Skiing_g21_c07.avi 80
/mnt/blob/datasets/data/ucf101/videos/IceDancing/v_IceDancing_g08_c03.avi 43
/mnt/blob/datasets/data/ucf101/videos/HighJump/v_HighJump_g10_c02.avi 39
/mnt/blob/datasets/data/ucf101/videos/BlowDryHair/v_BlowDryHair_g22_c02.avi 12
