/mnt/blob/datasets/hmdb51/videos/brush_hair/April_09_brush_hair_u_nm_np1_ba_goo_0.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/April_09_brush_hair_u_nm_np1_ba_goo_1.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/April_09_brush_hair_u_nm_np1_ba_goo_2.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Aussie_Brunette_Brushing_Hair_II_brush_hair_u_nm_np1_ri_med_3.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Aussie_Brunette_Brushing_Hair_II_brush_hair_u_nm_np2_le_goo_0.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Aussie_Brunette_Brushing_Hair_II_brush_hair_u_nm_np2_le_med_2.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Blonde_being_brushed_brush_hair_u_cm_np2_ri_med_1.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_f_nm_np1_fr_goo_1.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_f_nm_np1_fr_goo_4.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_f_nm_np1_le_goo_3.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_f_nm_np1_ri_goo_0.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Brunette_Foxyanya_ultra_silky_long_hair_brushing_hairjob_brush_hair_h_nm_np2_ri_goo_5.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Brushing_hair__the_right_way_brush_hair_u_nm_np1_fr_goo_0.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Brushing_my_Long_Hair__February_2009_brush_hair_u_nm_np1_ba_goo_1.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Brushing_my_waist_lenth_hair_brush_hair_u_nm_np1_ba_goo_0.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Ella_brushing_her_long_blonde_hair___again_brush_hair_u_cm_np1_le_goo_1.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Haarek_mmen_brush_hair_h_cm_np1_fr_goo_0.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Haarek_mmen_brush_hair_h_cm_np1_fr_goo_2.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Lektion_3__-_Das_Haare_b_rsten_brush_hair_h_nm_np1_fr_med_2.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Olivia_Brushing_Hair_Playing_with_Evelyn_brush_hair_u_cm_np2_ri_goo_0.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_0.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_1.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_1.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_0.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_1.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_2.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/brushing_hair_2_brush_hair_h_nm_np1_ba_med_0.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/brushing_hair_2_brush_hair_h_nm_np1_ba_med_1.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/brushing_hair_2_brush_hair_h_nm_np1_ba_med_2.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/brushing_hair_brush_hair_f_cm_np2_ri_goo_0.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/brushing_hair_brush_hair_f_nm_np2_ba_goo_2.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_0.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_ri_goo_1.avi 0
/mnt/blob/datasets/hmdb51/videos/brush_hair/rebecca_golden_hair_brush_hair_h_nm_np1_ba_goo_0.avi 0
/mnt/blob/datasets/hmdb51/videos/cartwheel/(Rad)Schlag_die_Bank!_cartwheel_f_cm_np1_le_med_0.avi 1
/mnt/blob/datasets/hmdb51/videos/cartwheel/Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_fr_bad_4.avi 1
/mnt/blob/datasets/hmdb51/videos/cartwheel/Boden_bung_Spoho_Eignungspr_fung_cartwheel_f_cm_np1_ri_med_2.avi 1
/mnt/blob/datasets/hmdb51/videos/cartwheel/Bodenturnen_cartwheel_f_cm_np1_le_med_3.avi 1
/mnt/blob/datasets/hmdb51/videos/cartwheel/Bodenturnen_cartwheel_f_cm_np1_ri_med_2.avi 1
/mnt/blob/datasets/hmdb51/videos/cartwheel/Bodenturnen_im_sportunterricht_cartwheel_f_cm_np1_ri_med_2.avi 1
/mnt/blob/datasets/hmdb51/videos/cartwheel/Bodenturnen_im_sportunterricht_cartwheel_f_cm_np1_ri_med_4.avi 1
